t_s,host_ts,device_ts_s,tof_mm,ax,ay,az,gx,gy,gz,dt_s,segment_id,session_id,a_mag,g_mag,tof_mm_diff,a_mag_diff,g_mag_diff
8.4,2026-02-13T01:44:09.889133,188.72,436.0,-0.1799,0.027633333333333336,-0.9567,0.0,1.9124,-0.529,,0,session1,0.9738595900390934,1.9842164095682708,0.5,-0.03570155224006544,-0.05591848119263165
8.5,2026-02-13T01:44:09.989133,188.76999999999998,436.0,-0.1799,0.01556666666666667,-0.9484,1.0376,0.10170000000000012,0.28479999999999994,,0,session1,0.965437150264641,1.0807718029260387,0.0,-0.00842243977445234,-0.9034446066422321
8.6,2026-02-13T01:44:10.089133,188.89499999999998,433.0,-0.1894,0.0134,-0.92935,1.15965,-0.6714,0.06099999999999994,,0,session1,0.9485480180254451,1.3413750715217576,-3.0,-0.01688913223919597,0.2606032685957189
8.700000000000001,2026-02-13T01:44:10.189133,189.02,431.0,-0.19663333333333333,0.016300000000000002,-0.9406,-0.8341666666666667,-0.040700000000000014,-0.24416666666666675,,0,session1,0.9610716506992482,0.8701194624239186,-2.0,0.012523632673803076,-0.47125560909783903
8.8,2026-02-13T01:44:10.289133,189.07,432.0,-0.19436666666666666,0.009300000000000001,-0.9626,-1.9124333333333334,-0.44760000000000005,0.4882666666666665,,0,session1,0.9820711028795782,2.0238950941741574,1.0,0.020999452180330058,1.1537756317502388
8.9,2026-02-13T01:44:10.389133,189.195,433.5,-0.1843,0.0091,-0.98315,-1.28175,0.7934499999999998,0.39674999999999994,,0,session1,1.0003165611445208,1.5587997073068751,1.5,0.018245458264942616,-0.46509538686728225
9.0,2026-02-13T01:44:10.489133,189.32,433.6666666666667,-0.18613333333333332,0.02466666666666667,-0.967,-0.5493333333333333,2.299,-0.14240000000000003,,0,session1,0.9850599282389991,2.3680046180510526,0.16666666666668561,-0.015256632905521705,0.8092049107441774
9.1,2026-02-13T01:44:10.589133,189.37,433.3333333333333,-0.19576666666666667,0.033433333333333336,-0.9523,-1.5258666666666667,2.1566,0.14239999999999997,,0,session1,0.972788602706444,2.645651225018983,-0.33333333333337123,-0.012271325532555166,0.2776466069679304
9.200000000000001,2026-02-13T01:44:10.689133,189.495,433.0,-0.19745000000000001,0.0574,-0.9489000000000001,-0.8544500000000002,2.34985,0.3662,,0,session1,0.9709235152678094,2.5270501112957775,-0.3333333333333144,-0.0018650874386345606,-0.11860111372320548
9.3,2026-02-13T01:44:10.789133,189.62,432.6666666666667,-0.1898,0.0588,-0.9602666666666667,0.7528,3.54,-0.2644666666666666,,0,session1,0.9806087655691801,3.6288084074221634,-0.3333333333333144,0.009685250301370685,1.1017582961263859
9.4,2026-02-13T01:44:10.889133,189.67,432.3333333333333,-0.19010000000000002,0.045,-0.9603333333333334,0.7121,4.3945,-0.8341333333333333,,0,session1,0.9800015924023344,4.529292999771353,-0.33333333333337123,-0.0006071731668456648,0.9004845923491893
9.5,2026-02-13T01:44:10.989133,189.79500000000002,433.5,-0.20825,0.034199999999999994,-0.96545,-0.39670000000000005,3.8451999999999997,-0.5492999999999999,,0,session1,0.9882466316664075,3.9044416271728277,1.1666666666666856,0.00824503926407305,-0.624851372598525
9.600000000000001,2026-02-13T01:44:11.089133,189.92000000000002,435.0,-0.22656666666666667,0.04253333333333333,-0.9592666666666667,-1.2410333333333334,2.3396666666666666,0.3052,,0,session1,0.986576949186766,2.665961531146981,1.5,-0.0016696824796414989,-1.2384800960258469
9.700000000000001,2026-02-13T01:44:11.189133,189.97,435.0,-0.22703333333333334,0.04786666666666666,-0.9480333333333333,-1.0172666666666668,2.2379333333333333,0.3052,,0,session1,0.9760136030472799,2.4771604945088956,0.0,-0.010563346139486063,-0.18880103663808523
9.8,2026-02-13T01:44:11.289133,190.095,434.0,-0.21050000000000002,0.03195,-0.95785,-0.61035,0.82395,0.0,,0,session1,0.9812276366878381,1.0253880850682828,-1.0,0.005214033640558169,-1.4517724094406128
9.9,2026-02-13T01:44:11.389133,190.22,433.3333333333333,-0.19163333333333335,0.028499999999999998,-0.9873999999999999,-0.6713666666666667,-1.4038333333333333,0.40689999999999993,,0,session1,1.0062277796028314,1.6084305514658968,-0.6666666666666856,0.025000142914993306,0.5830424663976139
10.0,2026-02-13T01:44:11.489133,190.26999999999998,433.6666666666667,-0.18976666666666667,0.0463,-0.9959,-0.9155333333333333,-2.319366666666667,1.1189999999999998,,0,session1,1.014875306516903,2.7330978794929552,0.33333333333337123,0.008647526914071557,1.1246673280270585
10.100000000000001,2026-02-13T01:44:11.589133,190.39499999999998,435.0,-0.1885,0.038400000000000004,-0.9904,-1.46485,-0.7935000000000003,0.91555,,0,session1,1.0089097927961646,1.9009628021084475,1.3333333333333144,-0.005965513720738391,-0.8321350773845078
10.200000000000001,2026-02-13T01:44:11.689133,190.52,435.0,-0.1934,0.0073999999999999995,-0.9656,-2.2786333333333335,0.6306666666666667,0.6306999999999999,,0,session1,0.9848054020972875,2.446976256979667,0.0,-0.024104390698877043,0.5460134548712197
10.3,2026-02-13T01:44:11.789133,190.57,434.0,-0.19770000000000001,0.0020999999999999994,-0.9548,-2.7872666666666666,-0.3865666666666665,1.2613999999999999,,0,session1,0.9750552497166507,3.083734621994715,-1.0,-0.009750152380636812,0.6367583650150479
10.4,2026-02-13T01:44:11.889133,190.695,433.5,-0.19715,0.01385,-0.9477,-1.2207,-2.2278000000000002,0.61035,,0,session1,0.9680884437901323,2.6126095101449818,-0.5,-0.006966805926518438,-0.47112511184973327
10.5,2026-02-13T01:44:11.989133,190.82,432.6666666666667,-0.1961,0.0429,-0.9722000000000001,1.7903666666666667,-3.3569666666666667,-0.59,,0,session1,0.9927076407482719,3.850030909255434,-0.8333333333333144,0.024619196958139633,1.2374213991104521
